#multi:
;cintura;;quadril;;coxa;;joelho;;tornozelo;;calcanhar;;pé;;
t;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
1.249802E-1;-3.433825E-1;9.979280E-1;-3.527452E-1;8.744217E-1;-5.249267E-1;5.167426E-1;-5.450658E-1;4.236388E-1;-6.206187E-1;9.870644E-2;-6.128491E-1;3.122752E-2;-7.246018E-1;3.393841E-2
1.333122E-1;-3.570488E-1;1.000087E0;-3.673527E-1;8.779082E-1;-5.395102E-1;5.204118E-1;-5.575566E-1;4.259520E-1;-6.224899E-1;9.823863E-2;-6.140995E-1;3.164428E-2;-7.263950E-1;3.139239E-2
1.416442E-1;-3.704254E-1;1.003490E0;-3.812846E-1;8.817411E-1;-5.546145E-1;5.241407E-1;-5.697649E-1;4.277517E-1;-6.256086E-1;9.870644E-2;-6.159749E-1;3.226944E-2;-7.279420E-1;2.919901E-2
1.499763E-1;-3.827410E-1;1.006270E0;-3.940967E-1;8.856627E-1;-5.683738E-1;5.275264E-1;-5.810958E-1;4.295277E-1;-6.277916E-1;9.901830E-2;-6.161833E-1;3.164428E-2;-7.289885E-1;2.712448E-2
1.583083E-1;-3.943046E-1;1.009780E0;-4.063739E-1;8.895618E-1;-5.798915E-1;5.294712E-1;-5.911333E-1;4.309066E-1;-6.309103E-1;9.948611E-2;-6.176420E-1;3.247782E-2;-7.300634E-1;2.518741E-2
1.666403E-1;-4.059147E-1;1.012737E0;-4.175404E-1;8.932079E-1;-5.891836E-1;5.304087E-1;-5.994897E-1;4.317842E-1;-6.334053E-1;1.004217E-1;-6.180588E-1;3.247782E-2;-7.307714E-1;2.335962E-2
1.749723E-1;-4.167736E-1;1.015010E0;-4.287377E-1;8.960592E-1;-5.976300E-1;5.309213E-1;-6.068186E-1;4.321566E-1;-6.363680E-1;9.979798E-2;-6.184673E-1;3.173372E-2;-7.318184E-1;2.160227E-2
1.833043E-1;-4.277158E-1;1.017694E0;-4.394733E-1;8.982534E-1;-6.047421E-1;5.312749E-1;-6.127980E-1;4.328266E-1;-6.371477E-1;1.008895E-1;-6.191289E-1;3.272615E-2;-7.326926E-1;2.069519E-2
1.916363E-1;-4.379742E-1;1.020058E0;-4.502630E-1;9.004405E-1;-6.101919E-1;5.315346E-1;-6.179984E-1;4.334330E-1;-6.379274E-1;1.016692E-1;-6.196251E-1;3.438019E-2;-7.334023E-1;2.072920E-2
1.999683E-1;-4.485478E-1;1.021810E0;-4.608811E-1;9.027777E-1;-6.147045E-1;5.317483E-1;-6.222336E-1;4.336102E-1;-6.393308E-1;1.015133E-1;-6.204521E-1;3.619964E-2;-7.338375E-1;2.067622E-2
2.083004E-1;-4.590894E-1;1.023672E0;-4.713146E-1;9.038550E-1;-6.192013E-1;5.315186E-1;-6.269726E-1;4.330382E-1;-6.408901E-1;1.010455E-1;-6.204521E-1;3.537262E-2;-7.341770E-1;2.028114E-2
2.166324E-1;-4.694682E-1;1.024776E0;-4.817188E-1;9.046599E-1;-6.241533E-1;5.308642E-1;-6.308756E-1;4.327577E-1;-6.418257E-1;1.008895E-1;-6.207829E-1;3.669585E-2;-7.340516E-1;2.036220E-2
